0	264501.235591668	4236454.67319175	93.632	Q20220830092903	
1	264544.192004518	4236446.80864569	93.5875901075208	Q20220830092903	
2	264587.148417369	4236438.94409963	93.5431802150416	Q20220830092903	
3	264630.104830219	4236431.07955357	93.4987703225624	Q20220830092903	
4	264673.06124307	4236423.21500751	93.4543604300832	Q20220830092903	
5	264716.01765592	4236415.35046144	93.409950537604	Q20220830092903	
6	264758.974068771	4236407.48591538	93.3655406451248	Q20220830092903	
7	264801.930481621	4236399.62136932	93.3211307526456	Q20220830092903	
8	264844.886894472	4236391.75682326	93.2767208601664	Q20220830092903	
9	264887.843307322	4236383.8922772	93.2323109676873	Q20220830092903	
10	264930.799720173	4236376.02773114	93.1879010752081	Q20220830092903	
11	264984.871223871	4236366.12821199	93.132	Q20220830092903	
12	265023.911534685	4236346.55883764	93.1185471554162	Q20220830092903	
13	265062.951845499	4236326.98946329	93.1050943108323	Q20220830092903	
14	265101.992156313	4236307.42008893	93.0916414662484	Q20220830092903	
15	265141.032467126	4236287.85071458	93.0781886216646	Q20220830092903	
16	265180.07277794	4236268.28134023	93.0647357770808	Q20220830092903	
17	265219.113088754	4236248.71196587	93.0512829324969	Q20220830092903	
18	265258.153399568	4236229.14259152	93.0378300879131	Q20220830092903	
19	265297.193710382	4236209.57321717	93.0243772433292	Q20220830092903	
20	265336.234021195	4236190.00384282	93.0109243987454	Q20220830092903	
21	265375.274332009	4236170.43446846	92.9974715541616	Q20220830092903	
22	265414.314642823	4236150.86509411	92.9840187095777	Q20220830092903	
23	265453.354953637	4236131.29571976	92.9705658649939	Q20220830092903	
24	265492.395264451	4236111.72634541	92.95711302041	Q20220830092903	
25	265531.435575264	4236092.15697105	92.9436601758262	Q20220830092903	
26	265570.475886078	4236072.5875967	92.9302073312424	Q20220830092903	
27	265609.516196892	4236053.01822235	92.9167544866585	Q20220830092903	
28	265648.556507706	4236033.448848	92.9033016420747	Q20220830092903	
29	265687.596818519	4236013.87947364	92.8898487974909	Q20220830092903	
30	265726.637129333	4235994.31009929	92.876395952907	Q20220830092903	
31	265765.677440147	4235974.74072494	92.8629431083232	Q20220830092903	
32	265804.717750961	4235955.17135058	92.8494902637395	Q20220830092903	
33	265853.132109592	4235930.90313426	92.832807229493	Q20220830092903	
34	265891.338577612	4235909.75196228	92.8191159258487	Q20220830092903	
35	265929.545045632	4235888.60079031	92.8054246222044	Q20220830092903	
36	265967.751513651	4235867.44961833	92.7917333185602	Q20220830092903	
37	266005.957981671	4235846.29844635	92.7780420149159	Q20220830092903	
38	266044.16444969	4235825.14727438	92.7643507112716	Q20220830092903	
39	266082.37091771	4235803.9961024	92.7506594076274	Q20220830092903	
40	266120.57738573	4235782.84493042	92.7369681039831	Q20220830092903	
41	266158.783853749	4235761.69375845	92.7232768003388	Q20220830092903	
42	266196.990321769	4235740.54258647	92.7095854966946	Q20220830092903	
43	266235.196789788	4235719.39141449	92.6958941930503	Q20220830092903	
44	266273.403257808	4235698.24024252	92.6822028894061	Q20220830092903	
45	266311.609725828	4235677.08907054	92.6685115857618	Q20220830092903	
46	266349.816193847	4235655.93789856	92.6548202821176	Q20220830092903	
47	266388.022661867	4235634.78672659	92.6411289784734	Q20220830092903	
48	266413.497666523	4235620.68371648	92.632	Q20220830092903	
49	266438.336414741	4235584.76515606	92.6238456042079	Q20220830092903	
50	266463.175162958	4235548.84659565	92.6156912084157	Q20220830092903	
51	266488.013911176	4235512.92803523	92.6075368126236	Q20220830092903	
52	266512.852659393	4235477.00947481	92.5993824168315	Q20220830092903	
53	266537.691407611	4235441.09091439	92.5912280210393	Q20220830092903	
54	266562.530155828	4235405.17235398	92.5830736252472	Q20220830092903	
55	266587.368904046	4235369.25379356	92.5749192294551	Q20220830092903	
56	266612.207652263	4235333.33523314	92.5667648336629	Q20220830092903	
57	266637.046400481	4235297.41667272	92.5586104378708	Q20220830092903	
58	266661.885148698	4235261.49811231	92.5504560420787	Q20220830092903	
59	266686.723896916	4235225.57955189	92.5423016462866	Q20220830092903	
60	266711.562645133	4235189.66099147	92.5341472504944	Q20220830092903	
61	266736.40139335	4235153.74243105	92.5259928547023	Q20220830092903	
62	266761.240141568	4235117.82387064	92.5178384589102	Q20220830092903	
63	266786.078889785	4235081.90531022	92.5096840631181	Q20220830092903	
64	266810.917638003	4235045.9867498	92.501529667326	Q20220830092903	
65	266835.75638622	4235010.06818939	92.4933752715339	Q20220830092903	
66	266860.595134437	4234974.14962897	92.4852208757418	Q20220830092903	
67	266885.433882655	4234938.23106855	92.4770664799497	Q20220830092903	
68	266910.272630872	4234902.31250813	92.4689120841577	Q20220830092903	
69	266935.111379089	4234866.39394772	92.4607576883656	Q20220830092903	
70	266959.950127306	4234830.4753873	92.4526032925736	Q20220830092903	
71	266988.941043218	4234788.55250312	92.443085767751	Q20220830092903	
72	267013.984389832	4234752.77629334	92.4349506686223	Q20220830092903	
73	267039.027736447	4234717.00008356	92.4268155694937	Q20220830092903	
74	267064.071083061	4234681.22387378	92.4186804703651	Q20220830092903	
75	267089.114429676	4234645.447664	92.4105453712364	Q20220830092903	
76	267114.15777629	4234609.67145422	92.4024102721078	Q20220830092903	
77	267139.201122904	4234573.89524444	92.3942751729792	Q20220830092903	
78	267164.244469519	4234538.11903466	92.3861400738505	Q20220830092903	
79	267189.287816133	4234502.34282488	92.3780049747219	Q20220830092903	
80	267214.331162747	4234466.5666151	92.3698698755933	Q20220830092903	
81	267239.374509362	4234430.79040532	92.3617347764646	Q20220830092903	
82	267264.417855976	4234395.01419555	92.353599677336	Q20220830092903	
83	267289.46120259	4234359.23798577	92.3454645782073	Q20220830092903	
84	267314.504549205	4234323.46177599	92.3373294790786	Q20220830092903	
85	267339.547895819	4234287.68556621	92.32919437995	Q20220830092903	
86	267364.591242433	4234251.90935643	92.3210592808213	Q20220830092903	
87	267389.634589048	4234216.13314665	92.3129241816927	Q20220830092903	
88	267414.677935662	4234180.35693687	92.304789082564	Q20220830092903	
89	267428.91868955	4234160.01300256	92.3001631055999	Q20220830092903	
90	267455.459568145	4234125.3332079	92.2919298002439	Q20220830092903	
91	267482.000446739	4234090.65341324	92.2836964948878	Q20220830092903	
92	267508.541325334	4234055.97361858	92.2754631895318	Q20220830092903	
93	267535.082203928	4234021.29382392	92.2672298841758	Q20220830092903	
94	267561.623082523	4233986.61402926	92.2589965788198	Q20220830092903	
95	267588.163961118	4233951.9342346	92.2507632734638	Q20220830092903	
96	267614.704839712	4233917.25443994	92.2425299681078	Q20220830092903	
97	267641.245718307	4233882.57464529	92.2342966627518	Q20220830092903	
98	267667.786596901	4233847.89485063	92.2260633573958	Q20220830092903	
99	267694.327475496	4233813.21505597	92.2178300520398	Q20220830092903	
100	267720.868354091	4233778.53526131	92.2095967466838	Q20220830092903	
101	267747.409232685	4233743.85546665	92.2013634413278	Q20220830092903	
102	267773.95011128	4233709.17567199	92.1931301359718	Q20220830092903	
103	267800.490989874	4233674.49587733	92.1848968306157	Q20220830092903	
104	267827.031868469	4233639.81608267	92.1766635252597	Q20220830092903	
105	267853.572747064	4233605.13628801	92.1684302199037	Q20220830092903	
106	267880.113625658	4233570.45649335	92.1601969145477	Q20220830092903	
107	267906.654504253	4233535.77669869	92.1519636091917	Q20220830092903	
108	267933.195382847	4233501.09690403	92.1437303038357	Q20220830092903	
109	267971.009183808	4233451.68727926	92.132	Q20220830092903	
110	267963.278608631	4233408.70654058	92.1042070480193	Q20220830092903	
111	267955.548033454	4233365.72580191	92.0764140960386	Q20220830092903	
112	267947.817458277	4233322.74506323	92.0486211440579	Q20220830092903	
113	267940.0868831	4233279.76432456	92.0208281920771	Q20220830092903	
114	267932.356307922	4233236.78358588	91.9930352400964	Q20220830092903	
115	267924.625732745	4233193.80284721	91.9652422881156	Q20220830092903	
116	267916.895157568	4233150.82210854	91.9374493361348	Q20220830092903	
117	267909.164582391	4233107.84136986	91.909656384154	Q20220830092903	
118	267901.434007214	4233064.86063119	91.8818634321731	Q20220830092903	
119	267893.703432037	4233021.87989251	91.8540704801923	Q20220830092903	
120	267885.97285686	4232978.89915384	91.8262775282114	Q20220830092903	
121	267878.242281682	4232935.91841516	91.7984845762305	Q20220830092903	
122	267870.511706505	4232892.93767649	91.7706916242495	Q20220830092903	
123	267862.781131328	4232849.95693782	91.7428986722685	Q20220830092903	
124	267855.050556151	4232806.97619914	91.7151057202875	Q20220830092903	
125	267847.319980974	4232763.99546047	91.6873127683064	Q20220830092903	
126	267839.589405796	4232721.01472179	91.6595198163252	Q20220830092903	
127	267831.934802964	4232678.45637698	91.632	Q20220830092903	
128	267854.205290958	4232640.89134869	91.6101797848625	Q20220830092903	
129	267876.475778952	4232603.3263204	91.588359569725	Q20220830092903	
130	267898.746266947	4232565.76129211	91.5665393545875	Q20220830092903	
131	267921.016754941	4232528.19626382	91.54471913945	Q20220830092903	
132	267943.287242936	4232490.63123553	91.5228989243124	Q20220830092903	
133	267965.55773093	4232453.06620724	91.5010787091749	Q20220830092903	
134	267987.828218925	4232415.50117895	91.4792584940373	Q20220830092903	
135	268010.098706919	4232377.93615067	91.4574382788998	Q20220830092903	
136	268032.369194914	4232340.37112238	91.4356180637622	Q20220830092903	
137	268054.639682908	4232302.80609409	91.4137978486247	Q20220830092903	
138	268076.910170902	4232265.2410658	91.3919776334871	Q20220830092903	
139	268099.180658897	4232227.67603751	91.3701574183496	Q20220830092903	
140	268121.451146891	4232190.11100922	91.3483372032121	Q20220830092903	
141	268143.721634886	4232152.54598093	91.3265169880745	Q20220830092903	
142	268165.99212288	4232114.98095264	91.304696772937	Q20220830092903	
143	268188.262610875	4232077.41592435	91.2828765577994	Q20220830092903	
144	268210.533098869	4232039.85089607	91.2610563426619	Q20220830092903	
145	268232.803586864	4232002.28586778	91.2392361275244	Q20220830092903	
146	268255.074074858	4231964.72083949	91.2174159123869	Q20220830092903	
147	268277.344562853	4231927.1558112	91.1955956972493	Q20220830092903	
148	268299.615050847	4231889.59078291	91.1737754821118	Q20220830092903	
149	268321.885538841	4231852.02575462	91.1519552669742	Q20220830092903	
150	268342.25259438	4231817.67136519	91.132	Q20220830092903	
151	268349.152353663	4231774.54944901	91.1206273736803	Q20220830092903	
152	268356.052112945	4231731.42753284	91.1092547473605	Q20220830092903	
153	268362.951872227	4231688.30561666	91.0978821210408	Q20220830092903	
154	268369.851631509	4231645.18370049	91.086509494721	Q20220830092903	
155	268376.751390792	4231602.06178432	91.0751368684013	Q20220830092903	
156	268383.651150074	4231558.93986814	91.0637642420815	Q20220830092903	
157	268390.550909356	4231515.81795197	91.0523916157618	Q20220830092903	
158	268397.450668638	4231472.69603579	91.041018989442	Q20220830092903	
159	268404.350427921	4231429.57411962	91.0296463631223	Q20220830092903	
160	268411.250187203	4231386.45220345	91.0182737368025	Q20220830092903	
161	268418.149946485	4231343.33028727	91.0069011104827	Q20220830092903	
162	268425.049705768	4231300.2083711	90.995528484163	Q20220830092903	
163	268431.94946505	4231257.08645492	90.9841558578432	Q20220830092903	
164	268438.849224332	4231213.96453875	90.9727832315234	Q20220830092903	
165	268445.748983615	4231170.84262258	90.9614106052037	Q20220830092903	
166	268452.648742897	4231127.7207064	90.9500379788839	Q20220830092903	
167	268459.548502179	4231084.59879023	90.9386653525641	Q20220830092903	
168	268466.448261461	4231041.47687405	90.9272927262443	Q20220830092903	
169	268473.348020744	4230998.35495788	90.9159200999245	Q20220830092903	
170	268480.247780026	4230955.23304171	90.9045474736048	Q20220830092903	
171	268487.147539308	4230912.11112553	90.893174847285	Q20220830092903	
172	268494.047298591	4230868.98920936	90.8818022209652	Q20220830092903	
173	268500.947057873	4230825.86729318	90.8704295946454	Q20220830092903	
174	268507.846817155	4230782.74537701	90.8590569683256	Q20220830092903	
175	268514.746576438	4230739.62346084	90.8476843420058	Q20220830092903	
176	268521.64633572	4230696.50154466	90.836311715686	Q20220830092903	
177	268528.546095002	4230653.37962849	90.8249390893661	Q20220830092903	
178	268535.445854284	4230610.25771231	90.8135664630463	Q20220830092903	
179	268542.345613567	4230567.13579614	90.8021938367265	Q20220830092903	
180	268549.245372849	4230524.01387997	90.7908212104067	Q20220830092903	
181	268556.145132131	4230480.89196379	90.7794485840868	Q20220830092903	
182	268563.044891414	4230437.77004762	90.768075957767	Q20220830092903	
183	268569.944650696	4230394.64813145	90.7567033314471	Q20220830092903	
184	268576.844409978	4230351.52621527	90.7453307051273	Q20220830092903	
185	268583.744169261	4230308.4042991	90.7339580788074	Q20220830092903	
