node,distance_km,hmax_m,hmax_time_h,safe_depth_m,design_depth_m,exceeds_safe,exceeds_design
-1000716,0.722000,2.710171,14.000000,3.456000,3.840000,False,False
-1000717,0.723000,2.710222,14.000000,3.456000,3.840000,False,False
-1000718,0.724000,2.710273,14.000000,3.456000,3.840000,False,False
-1000719,0.725000,2.710324,14.000000,3.456000,3.840000,False,False
-1000720,0.726000,2.710374,14.000000,3.456000,3.840000,False,False
-1000721,0.727000,2.710425,14.000000,3.456000,3.840000,False,False
-1000722,0.728000,2.710476,14.000000,3.456000,3.840000,False,False
-1000723,0.729000,2.710527,14.000000,3.456000,3.840000,False,False
-1000724,0.730000,2.710578,14.000000,3.456000,3.840000,False,False
-1000725,0.731000,2.710629,14.000000,3.456000,3.840000,False,False
-1000726,0.732000,2.710680,14.000000,3.456000,3.840000,False,False
-1000727,0.733000,2.710730,14.000000,3.456000,3.840000,False,False
-1000728,0.734000,2.710781,14.000000,3.456000,3.840000,False,False
-1000729,0.735000,2.710832,14.000000,3.456000,3.840000,False,False
-1000730,0.736000,2.710883,14.000000,3.456000,3.840000,False,False
-1000731,0.737000,2.710934,14.000000,3.456000,3.840000,False,False
-1000732,0.738000,2.710985,14.000000,3.456000,3.840000,False,False
-1000733,0.739000,2.711036,14.000000,3.456000,3.840000,False,False
-1000734,0.740000,2.711087,14.000000,3.456000,3.840000,False,False
-1000735,0.741000,2.711138,14.000000,3.456000,3.840000,False,False
-1000736,0.742000,2.711189,14.000000,3.456000,3.840000,False,False
-1000737,0.743000,2.711240,14.000000,3.456000,3.840000,False,False
-1000738,0.744000,2.711291,14.000000,3.456000,3.840000,False,False
-1000739,0.745000,2.711342,14.000000,3.456000,3.840000,False,False
-1000740,0.746000,2.711394,14.000000,3.456000,3.840000,False,False
-1000741,0.747000,2.711445,14.000000,3.456000,3.840000,False,False
-1000742,0.748000,2.711496,14.000000,3.456000,3.840000,False,False
-1000743,0.749000,2.711547,14.000000,3.456000,3.840000,False,False
-1000744,0.750000,2.711598,14.000000,3.456000,3.840000,False,False
-1000745,0.751000,2.711649,14.000000,3.456000,3.840000,False,False
-1000746,0.752000,2.711700,14.000000,3.456000,3.840000,False,False
-1000747,0.753000,2.711752,14.000000,3.456000,3.840000,False,False
17,0.753697,2.711787,14.000000,3.456000,3.840000,False,False
-1000748,0.754000,2.711803,14.000000,3.456000,3.840000,False,False
-1000749,0.755000,2.711854,14.000000,3.456000,3.840000,False,False
-1000750,0.756000,2.711905,14.000000,3.456000,3.840000,False,False
-1000751,0.757000,2.711956,14.000000,3.456000,3.840000,False,False
-1000752,0.758000,2.712008,14.000000,3.456000,3.840000,False,False
-1000753,0.759000,2.712059,14.000000,3.456000,3.840000,False,False
-1000754,0.760000,2.712110,14.000000,3.456000,3.840000,False,False
-1000755,0.761000,2.712162,14.000000,3.456000,3.840000,False,False
-1000756,0.762000,2.712213,14.000000,3.456000,3.840000,False,False
-1000757,0.763000,2.712264,14.000000,3.456000,3.840000,False,False
-1000758,0.764000,2.712316,14.000000,3.456000,3.840000,False,False
-1000759,0.765000,2.712367,14.000000,3.456000,3.840000,False,False
-1000760,0.766000,2.712418,14.000000,3.456000,3.840000,False,False
-1000761,0.767000,2.712470,14.000000,3.456000,3.840000,False,False
-1000762,0.768000,2.712521,14.000000,3.456000,3.840000,False,False
-1000763,0.769000,2.712573,14.000000,3.456000,3.840000,False,False
-1000764,0.770000,2.712624,14.000000,3.456000,3.840000,False,False
-1000765,0.771000,2.712675,14.000000,3.456000,3.840000,False,False
-1000766,0.772000,2.712727,14.000000,3.456000,3.840000,False,False
-1000767,0.773000,2.712778,14.000000,3.456000,3.840000,False,False
-1000768,0.774000,2.712830,14.000000,3.456000,3.840000,False,False
-1000769,0.775000,2.712881,14.000000,3.456000,3.840000,False,False
-1000770,0.776000,2.712933,14.000000,3.456000,3.840000,False,False
-1000771,0.777000,2.712984,14.000000,3.456000,3.840000,False,False
-1000772,0.778000,2.713036,14.000000,3.456000,3.840000,False,False
-1000773,0.779000,2.713088,14.000000,3.456000,3.840000,False,False
-1000774,0.780000,2.713139,14.000000,3.456000,3.840000,False,False
-1000775,0.781000,2.713191,14.000000,3.456000,3.840000,False,False
-1000776,0.782000,2.713242,14.000000,3.456000,3.840000,False,False
-1000777,0.783000,2.713294,14.000000,3.456000,3.840000,False,False
-1000778,0.784000,2.713346,14.000000,3.456000,3.840000,False,False
-1000779,0.785000,2.713397,14.000000,3.456000,3.840000,False,False
-1000780,0.786000,2.713449,14.000000,3.456000,3.840000,False,False
-1000781,0.787000,2.713501,14.000000,3.456000,3.840000,False,False
-1000782,0.788000,2.713552,14.000000,3.456000,3.840000,False,False
-1000783,0.789000,2.713604,14.000000,3.456000,3.840000,False,False
-1000784,0.790000,2.713656,14.000000,3.456000,3.840000,False,False
-1000785,0.791000,2.713707,14.000000,3.456000,3.840000,False,False
-1000786,0.792000,2.713759,14.000000,3.456000,3.840000,False,False
-1000787,0.793000,2.713811,14.000000,3.456000,3.840000,False,False
-1000788,0.794000,2.713863,14.000000,3.456000,3.840000,False,False
-1000789,0.795000,2.713914,14.000000,3.456000,3.840000,False,False
-1000790,0.796000,2.713966,14.000000,3.456000,3.840000,False,False
-1000791,0.797000,2.714018,14.000000,3.456000,3.840000,False,False
18,0.797367,2.714037,14.000000,3.456000,3.840000,False,False
-1000792,0.798000,2.714070,14.000000,3.456000,3.840000,False,False
-1000793,0.799000,2.714122,14.000000,3.456000,3.840000,False,False
-1000794,0.800000,2.714174,14.000000,3.456000,3.840000,False,False
-1000795,0.801000,2.714226,14.000000,3.456000,3.840000,False,False
-1000796,0.802000,2.714277,14.000000,3.456000,3.840000,False,False
-1000797,0.803000,2.714329,14.000000,3.456000,3.840000,False,False
-1000798,0.804000,2.714381,14.000000,3.456000,3.840000,False,False
-1000799,0.805000,2.714433,14.000000,3.456000,3.840000,False,False
-1000800,0.806000,2.714485,14.000000,3.456000,3.840000,False,False
-1000801,0.807000,2.714537,14.000000,3.456000,3.840000,False,False
-1000802,0.808000,2.714589,14.000000,3.456000,3.840000,False,False
-1000803,0.809000,2.714641,14.000000,3.456000,3.840000,False,False
-1000804,0.810000,2.714693,14.000000,3.456000,3.840000,False,False
-1000805,0.811000,2.714745,14.000000,3.456000,3.840000,False,False
-1000806,0.812000,2.714797,14.000000,3.456000,3.840000,False,False
-1000807,0.813000,2.714849,14.000000,3.456000,3.840000,False,False
-1000808,0.814000,2.714901,14.000000,3.456000,3.840000,False,False
-1000809,0.815000,2.714953,14.000000,3.456000,3.840000,False,False
-1000810,0.816000,2.715005,14.000000,3.456000,3.840000,False,False
-1000811,0.817000,2.715058,14.000000,3.456000,3.840000,False,False
-1000812,0.818000,2.715110,14.000000,3.456000,3.840000,False,False
-1000813,0.819000,2.715162,14.000000,3.456000,3.840000,False,False
-1000814,0.820000,2.715214,14.000000,3.456000,3.840000,False,False
-1000815,0.821000,2.715266,14.000000,3.456000,3.840000,False,False
-1000816,0.822000,2.715318,14.000000,3.456000,3.840000,False,False
-1000817,0.823000,2.715371,14.000000,3.456000,3.840000,False,False
-1000818,0.824000,2.715423,14.000000,3.456000,3.840000,False,False
-1000819,0.825000,2.715475,14.000000,3.456000,3.840000,False,False
-1000820,0.826000,2.715527,14.000000,3.456000,3.840000,False,False
-1000821,0.827000,2.715579,14.000000,3.456000,3.840000,False,False
-1000822,0.828000,2.715632,14.000000,3.456000,3.840000,False,False
-1000823,0.829000,2.715684,14.000000,3.456000,3.840000,False,False
-1000824,0.830000,2.715736,14.000000,3.456000,3.840000,False,False
-1000825,0.831000,2.715789,14.000000,3.456000,3.840000,False,False
-1000826,0.832000,2.715841,14.000000,3.456000,3.840000,False,False
-1000827,0.833000,2.715893,14.000000,3.456000,3.840000,False,False
-1000828,0.834000,2.715946,14.000000,3.456000,3.840000,False,False
-1000829,0.835000,2.715998,14.000000,3.456000,3.840000,False,False
-1000830,0.836000,2.716050,14.000000,3.456000,3.840000,False,False
-1000831,0.837000,2.716103,14.000000,3.456000,3.840000,False,False
-1000832,0.838000,2.716155,14.000000,3.456000,3.840000,False,False
-1000833,0.839000,2.716208,14.000000,3.456000,3.840000,False,False
-1000834,0.840000,2.716260,14.000000,3.456000,3.840000,False,False
19,0.841038,2.716315,14.000000,3.456000,3.840000,False,False
-1000835,0.842000,2.716365,14.000000,3.456000,3.840000,False,False
-1000836,0.843000,2.716418,14.000000,3.456000,3.840000,False,False
-1000837,0.844000,2.716470,14.000000,3.456000,3.840000,False,False
-1000838,0.845000,2.716523,14.000000,3.456000,3.840000,False,False
-1000839,0.846000,2.716575,14.000000,3.456000,3.840000,False,False
-1000840,0.847000,2.716628,14.000000,3.456000,3.840000,False,False
-1000841,0.848000,2.716680,14.000000,3.456000,3.840000,False,False
-1000842,0.849000,2.716733,14.000000,3.456000,3.840000,False,False
-1000843,0.850000,2.716785,14.000000,3.456000,3.840000,False,False
-1000844,0.851000,2.716838,14.000000,3.456000,3.840000,False,False
-1000845,0.852000,2.716891,14.000000,3.456000,3.840000,False,False
-1000846,0.853000,2.716943,14.000000,3.456000,3.840000,False,False
-1000847,0.854000,2.716996,14.000000,3.456000,3.840000,False,False
-1000848,0.855000,2.717048,14.000000,3.456000,3.840000,False,False
-1000849,0.856000,2.717101,14.000000,3.456000,3.840000,False,False
-1000850,0.857000,2.717154,14.000000,3.456000,3.840000,False,False
-1000851,0.858000,2.717207,14.000000,3.456000,3.840000,False,False
-1000852,0.859000,2.717259,14.000000,3.456000,3.840000,False,False
-1000853,0.860000,2.717312,14.000000,3.456000,3.840000,False,False
-1000854,0.861000,2.717365,14.000000,3.456000,3.840000,False,False
-1000855,0.862000,2.717418,14.000000,3.456000,3.840000,False,False
-1000856,0.863000,2.717470,14.000000,3.456000,3.840000,False,False
-1000857,0.864000,2.717523,14.000000,3.456000,3.840000,False,False
-1000858,0.865000,2.717576,14.000000,3.456000,3.840000,False,False
-1000859,0.866000,2.717629,14.000000,3.456000,3.840000,False,False
-1000860,0.867000,2.717682,14.000000,3.456000,3.840000,False,False
-1000861,0.868000,2.717734,14.000000,3.456000,3.840000,False,False
-1000862,0.869000,2.717787,14.000000,3.456000,3.840000,False,False
-1000863,0.870000,2.717840,14.000000,3.456000,3.840000,False,False
-1000864,0.871000,2.717893,14.000000,3.456000,3.840000,False,False
-1000865,0.872000,2.717946,14.000000,3.456000,3.840000,False,False
-1000866,0.873000,2.717999,14.000000,3.456000,3.840000,False,False
-1000867,0.874000,2.718052,14.000000,3.456000,3.840000,False,False
-1000868,0.875000,2.718105,14.000000,3.456000,3.840000,False,False
-1000869,0.876000,2.718158,14.000000,3.456000,3.840000,False,False
-1000870,0.877000,2.718211,14.000000,3.456000,3.840000,False,False
-1000871,0.878000,2.718264,14.000000,3.456000,3.840000,False,False
-1000872,0.879000,2.718317,14.000000,3.456000,3.840000,False,False
-1000873,0.880000,2.718370,14.000000,3.456000,3.840000,False,False
-1000874,0.881000,2.718423,14.000000,3.456000,3.840000,False,False
-1000875,0.882000,2.718476,14.000000,3.456000,3.840000,False,False
-1000876,0.883000,2.718529,14.000000,3.456000,3.840000,False,False
-1000877,0.884000,2.718582,14.000000,3.456000,3.840000,False,False
20,0.884708,2.718620,14.000000,3.456000,3.840000,False,False
-1000878,0.885000,2.718635,14.000000,3.456000,3.840000,False,False
-1000879,0.886000,2.718688,14.000000,3.456000,3.840000,False,False
-1000880,0.887000,2.718741,14.000000,3.456000,3.840000,False,False
-1000881,0.888000,2.718794,14.000000,3.456000,3.840000,False,False
-1000882,0.889000,2.718848,14.000000,3.456000,3.840000,False,False
-1000883,0.890000,2.718901,14.000000,3.456000,3.840000,False,False
-1000884,0.891000,2.718954,14.000000,3.456000,3.840000,False,False
-1000885,0.892000,2.719007,14.000000,3.456000,3.840000,False,False
-1000886,0.893000,2.719060,14.000000,3.456000,3.840000,False,False
-1000887,0.894000,2.719114,14.000000,3.456000,3.840000,False,False
-1000888,0.895000,2.719167,14.000000,3.456000,3.840000,False,False
-1000889,0.896000,2.719220,14.000000,3.456000,3.840000,False,False
-1000890,0.897000,2.719273,14.000000,3.456000,3.840000,False,False
-1000891,0.898000,2.719327,14.000000,3.456000,3.840000,False,False
-1000892,0.899000,2.719380,14.000000,3.456000,3.840000,False,False
-1000893,0.900000,2.719433,14.000000,3.456000,3.840000,False,False
-1000894,0.901000,2.719487,14.000000,3.456000,3.840000,False,False
-1000895,0.902000,2.719540,14.000000,3.456000,3.840000,False,False
-1000896,0.903000,2.719593,14.000000,3.456000,3.840000,False,False
-1000897,0.904000,2.719647,14.000000,3.456000,3.840000,False,False
-1000898,0.905000,2.719700,14.000000,3.456000,3.840000,False,False
-1000899,0.906000,2.719753,14.000000,3.456000,3.840000,False,False
-1000900,0.907000,2.719807,14.000000,3.456000,3.840000,False,False
-1000901,0.908000,2.719860,14.000000,3.456000,3.840000,False,False
-1000902,0.909000,2.719914,14.000000,3.456000,3.840000,False,False
-1000903,0.910000,2.719967,14.000000,3.456000,3.840000,False,False
-1000904,0.911000,2.720021,14.000000,3.456000,3.840000,False,False
-1000905,0.912000,2.720074,14.000000,3.456000,3.840000,False,False
-1000906,0.913000,2.720128,14.000000,3.456000,3.840000,False,False
-1000907,0.914000,2.720181,14.000000,3.456000,3.840000,False,False
-1000908,0.915000,2.720235,14.000000,3.456000,3.840000,False,False
-1000909,0.916000,2.720288,14.000000,3.456000,3.840000,False,False
-1000910,0.917000,2.720342,14.000000,3.456000,3.840000,False,False
-1000911,0.918000,2.720395,14.000000,3.456000,3.840000,False,False
-1000912,0.919000,2.720449,14.000000,3.456000,3.840000,False,False
-1000913,0.920000,2.720503,14.000000,3.456000,3.840000,False,False
-1000914,0.921000,2.720556,14.000000,3.456000,3.840000,False,False
-1000915,0.922000,2.720610,14.000000,3.456000,3.840000,False,False
-1000916,0.923000,2.720664,14.000000,3.456000,3.840000,False,False
-1000917,0.924000,2.720717,14.000000,3.456000,3.840000,False,False
-1000918,0.925000,2.720771,14.000000,3.456000,3.840000,False,False
-1000919,0.926000,2.720825,14.000000,3.456000,3.840000,False,False
-1000920,0.927000,2.720878,14.000000,3.456000,3.840000,False,False
-1000921,0.928000,2.720932,14.000000,3.456000,3.840000,False,False
21,0.928379,2.720952,14.000000,3.456000,3.840000,False,False
-1000922,0.929000,2.720986,14.000000,3.456000,3.840000,False,False
-1000923,0.930000,2.721040,14.000000,3.456000,3.840000,False,False
-1000924,0.931000,2.721093,14.000000,3.456000,3.840000,False,False
-1000925,0.932000,2.721147,14.000000,3.456000,3.840000,False,False
-1000926,0.933000,2.721201,14.000000,3.456000,3.840000,False,False
-1000927,0.934000,2.721255,14.000000,3.456000,3.840000,False,False
-1000928,0.935000,2.721309,14.000000,3.456000,3.840000,False,False
-1000929,0.936000,2.721362,14.000000,3.456000,3.840000,False,False
-1000930,0.937000,2.721416,14.000000,3.456000,3.840000,False,False
-1000931,0.938000,2.721470,14.000000,3.456000,3.840000,False,False
-1000932,0.939000,2.721524,14.000000,3.456000,3.840000,False,False
-1000933,0.940000,2.721578,14.000000,3.456000,3.840000,False,False
-1000934,0.941000,2.721632,14.000000,3.456000,3.840000,False,False
-1000935,0.942000,2.721686,14.000000,3.456000,3.840000,False,False
-1000936,0.943000,2.721740,14.000000,3.456000,3.840000,False,False
-1000937,0.944000,2.721794,14.000000,3.456000,3.840000,False,False
-1000938,0.945000,2.721848,14.000000,3.456000,3.840000,False,False
-1000939,0.946000,2.721902,14.000000,3.456000,3.840000,False,False
-1000940,0.947000,2.721956,14.000000,3.456000,3.840000,False,False
-1000941,0.948000,2.722010,14.000000,3.456000,3.840000,False,False
-1000942,0.949000,2.722064,14.000000,3.456000,3.840000,False,False
-1000943,0.950000,2.722118,14.000000,3.456000,3.840000,False,False
-1000944,0.951000,2.722172,14.000000,3.456000,3.840000,False,False
-1000945,0.952000,2.722226,14.000000,3.456000,3.840000,False,False
-1000946,0.953000,2.722280,14.000000,3.456000,3.840000,False,False
-1000947,0.954000,2.722334,14.000000,3.456000,3.840000,False,False
-1000948,0.955000,2.722388,14.000000,3.456000,3.840000,False,False
-1000949,0.956000,2.722442,14.000000,3.456000,3.840000,False,False
-1000950,0.957000,2.722496,14.000000,3.456000,3.840000,False,False
-1000951,0.958000,2.722551,14.000000,3.456000,3.840000,False,False
-1000952,0.959000,2.722605,14.000000,3.456000,3.840000,False,False
-1000953,0.960000,2.722659,14.000000,3.456000,3.840000,False,False
-1000954,0.961000,2.722713,14.000000,3.456000,3.840000,False,False
-1000955,0.962000,2.722767,14.000000,3.456000,3.840000,False,False
-1000956,0.963000,2.722822,14.000000,3.456000,3.840000,False,False
-1000957,0.964000,2.722876,14.000000,3.456000,3.840000,False,False
-1000958,0.965000,2.722930,14.000000,3.456000,3.840000,False,False
-1000959,0.966000,2.722985,14.000000,3.456000,3.840000,False,False
-1000960,0.967000,2.723039,14.000000,3.456000,3.840000,False,False
-1000961,0.968000,2.723093,14.000000,3.456000,3.840000,False,False
-1000962,0.969000,2.723147,14.000000,3.456000,3.840000,False,False
-1000963,0.970000,2.723202,14.000000,3.456000,3.840000,False,False
-1000964,0.971000,2.723256,14.000000,3.456000,3.840000,False,False
22,0.972049,2.723313,14.000000,3.456000,3.840000,False,False
-1000965,0.973000,2.723365,14.000000,3.456000,3.840000,False,False
-1000966,0.974000,2.723419,14.000000,3.456000,3.840000,False,False
-1000967,0.975000,2.723474,14.000000,3.456000,3.840000,False,False
-1000968,0.976000,2.723528,14.000000,3.456000,3.840000,False,False
-1000969,0.977000,2.723583,14.000000,3.456000,3.840000,False,False
-1000970,0.978000,2.723637,14.000000,3.456000,3.840000,False,False
-1000971,0.979000,2.723692,14.000000,3.456000,3.840000,False,False
-1000972,0.980000,2.723746,14.000000,3.456000,3.840000,False,False
-1000973,0.981000,2.723801,14.000000,3.456000,3.840000,False,False
-1000974,0.982000,2.723855,14.000000,3.456000,3.840000,False,False
-1000975,0.983000,2.723910,14.000000,3.456000,3.840000,False,False
-1000976,0.984000,2.723964,14.000000,3.456000,3.840000,False,False
-1000977,0.985000,2.724019,14.000000,3.456000,3.840000,False,False
-1000978,0.986000,2.724073,14.000000,3.456000,3.840000,False,False
-1000979,0.987000,2.724128,14.000000,3.456000,3.840000,False,False
-1000980,0.988000,2.724183,14.000000,3.456000,3.840000,False,False
-1000981,0.989000,2.724237,14.000000,3.456000,3.840000,False,False
-1000982,0.990000,2.724292,14.000000,3.456000,3.840000,False,False
-1000983,0.991000,2.724346,14.000000,3.456000,3.840000,False,False
-1000984,0.992000,2.724401,14.000000,3.456000,3.840000,False,False
-1000985,0.993000,2.724456,14.000000,3.456000,3.840000,False,False
-1000986,0.994000,2.724510,14.000000,3.456000,3.840000,False,False
-1000987,0.995000,2.724565,14.000000,3.456000,3.840000,False,False
-1000988,0.996000,2.724620,14.000000,3.456000,3.840000,False,False
-1000989,0.997000,2.724675,14.000000,3.456000,3.840000,False,False
-1000990,0.998000,2.724729,14.000000,3.456000,3.840000,False,False
-1000991,0.999000,2.724784,14.000000,3.456000,3.840000,False,False
-1000992,1.000000,2.724839,14.000000,3.456000,3.840000,False,False
-1000993,1.001000,2.724894,14.000000,3.456000,3.840000,False,False
-1000994,1.002000,2.724949,14.000000,3.456000,3.840000,False,False
-1000995,1.003000,2.725003,14.000000,3.456000,3.840000,False,False
-1000996,1.004000,2.725058,14.000000,3.456000,3.840000,False,False
-1000997,1.005000,2.725113,14.000000,3.456000,3.840000,False,False
-1000998,1.006000,2.725168,14.000000,3.456000,3.840000,False,False
-1000999,1.007000,2.725223,14.000000,3.456000,3.840000,False,False
-1001000,1.008000,2.725278,14.000000,3.456000,3.840000,False,False
-1001001,1.009000,2.725333,14.000000,3.456000,3.840000,False,False
-1001002,1.010000,2.725388,14.000000,3.456000,3.840000,False,False
-1001003,1.011000,2.725443,14.000000,3.456000,3.840000,False,False
-1001004,1.012000,2.725498,14.000000,3.456000,3.840000,False,False
-1001005,1.013000,2.725553,14.000000,3.456000,3.840000,False,False
-1001006,1.014000,2.725608,14.000000,3.456000,3.840000,False,False
-1001007,1.015000,2.725663,14.000000,3.456000,3.840000,False,False
23,1.015719,2.725702,14.000000,3.456000,3.840000,False,False
-1001008,1.016000,2.725718,14.000000,3.456000,3.840000,False,False
-1001009,1.017000,2.725773,14.000000,3.456000,3.840000,False,False
-1001010,1.018000,2.725828,14.000000,3.456000,3.840000,False,False
-1001011,1.019000,2.725883,14.000000,3.456000,3.840000,False,False
-1001012,1.020000,2.725938,14.000000,3.456000,3.840000,False,False
-1001013,1.021000,2.725993,14.000000,3.456000,3.840000,False,False
-1001014,1.022000,2.726048,14.000000,3.456000,3.840000,False,False
-1001015,1.023000,2.726103,14.000000,3.456000,3.840000,False,False
-1001016,1.024000,2.726158,14.000000,3.456000,3.840000,False,False
-1001017,1.025000,2.726213,14.000000,3.456000,3.840000,False,False
-1001018,1.026000,2.726269,14.000000,3.456000,3.840000,False,False
-1001019,1.027000,2.726324,14.000000,3.456000,3.840000,False,False
-1001020,1.028000,2.726379,14.000000,3.456000,3.840000,False,False
-1001021,1.029000,2.726434,14.000000,3.456000,3.840000,False,False
-1001022,1.030000,2.726489,14.000000,3.456000,3.840000,False,False
-1001023,1.031000,2.726545,14.000000,3.456000,3.840000,False,False
-1001024,1.032000,2.726600,14.000000,3.456000,3.840000,False,False
-1001025,1.033000,2.726655,14.000000,3.456000,3.840000,False,False
-1001026,1.034000,2.726710,14.000000,3.456000,3.840000,False,False
-1001027,1.035000,2.726766,14.000000,3.456000,3.840000,False,False
-1001028,1.036000,2.726821,14.000000,3.456000,3.840000,False,False
-1001029,1.037000,2.726876,14.000000,3.456000,3.840000,False,False
-1001030,1.038000,2.726932,14.000000,3.456000,3.840000,False,False
-1001031,1.039000,2.726987,14.000000,3.456000,3.840000,False,False
-1001032,1.040000,2.727043,14.000000,3.456000,3.840000,False,False
-1001033,1.041000,2.727098,14.000000,3.456000,3.840000,False,False
-1001034,1.042000,2.727153,14.000000,3.456000,3.840000,False,False
-1001035,1.043000,2.727209,14.000000,3.456000,3.840000,False,False
-1001036,1.044000,2.727264,14.000000,3.456000,3.840000,False,False
-1001037,1.045000,2.727320,14.000000,3.456000,3.840000,False,False
-1001038,1.046000,2.727375,14.000000,3.456000,3.840000,False,False
-1001039,1.047000,2.727431,14.000000,3.456000,3.840000,False,False
-1001040,1.048000,2.727486,14.000000,3.456000,3.840000,False,False
-1001041,1.049000,2.727542,14.000000,3.456000,3.840000,False,False
-1001042,1.050000,2.727597,14.000000,3.456000,3.840000,False,False
-1001043,1.051000,2.727653,14.000000,3.456000,3.840000,False,False
-1001044,1.052000,2.727708,14.000000,3.456000,3.840000,False,False
-1001045,1.053000,2.727764,14.000000,3.456000,3.840000,False,False
-1001046,1.054000,2.727819,14.000000,3.456000,3.840000,False,False
-1001047,1.055000,2.727875,14.000000,3.456000,3.840000,False,False
-1001048,1.056000,2.727931,14.000000,3.456000,3.840000,False,False
-1001049,1.057000,2.727986,14.000000,3.456000,3.840000,False,False
-1001050,1.058000,2.728042,14.000000,3.456000,3.840000,False,False
-1001051,1.059000,2.728098,14.000000,3.456000,3.840000,False,False
24,1.059390,2.728119,14.000000,3.456000,3.840000,False,False
-1001052,1.060000,2.728153,14.000000,3.456000,3.840000,False,False
-1001053,1.061000,2.728209,14.000000,3.456000,3.840000,False,False
-1001054,1.062000,2.728265,14.000000,3.456000,3.840000,False,False
-1001055,1.063000,2.728320,14.000000,3.456000,3.840000,False,False
-1001056,1.064000,2.728376,14.000000,3.456000,3.840000,False,False
-1001057,1.065000,2.728432,14.000000,3.456000,3.840000,False,False
-1001058,1.066000,2.728488,14.000000,3.456000,3.840000,False,False
-1001059,1.067000,2.728543,14.000000,3.456000,3.840000,False,False
-1001060,1.068000,2.728599,14.000000,3.456000,3.840000,False,False
-1001061,1.069000,2.728655,14.000000,3.456000,3.840000,False,False
-1001062,1.070000,2.728711,14.000000,3.456000,3.840000,False,False
-1001063,1.071000,2.728767,14.000000,3.456000,3.840000,False,False
-1001064,1.072000,2.728823,14.000000,3.456000,3.840000,False,False
-1001065,1.073000,2.728878,14.000000,3.456000,3.840000,False,False
-1001066,1.074000,2.728934,14.000000,3.456000,3.840000,False,False
-1001067,1.075000,2.728990,14.000000,3.456000,3.840000,False,False
-1001068,1.076000,2.729046,14.000000,3.456000,3.840000,False,False
-1001069,1.077000,2.729102,14.000000,3.456000,3.840000,False,False
-1001070,1.078000,2.729158,14.000000,3.456000,3.840000,False,False
-1001071,1.079000,2.729214,14.000000,3.456000,3.840000,False,False
-1001072,1.080000,2.729270,14.000000,3.456000,3.840000,False,False
-1001073,1.081000,2.729326,14.000000,3.456000,3.840000,False,False
-1001074,1.082000,2.729382,14.000000,3.456000,3.840000,False,False
-1001075,1.083000,2.729438,14.000000,3.456000,3.840000,False,False
-1001076,1.084000,2.729494,14.000000,3.456000,3.840000,False,False
-1001077,1.085000,2.729550,14.000000,3.456000,3.840000,False,False
-1001078,1.086000,2.729606,14.000000,3.456000,3.840000,False,False
-1001079,1.087000,2.729662,14.000000,3.456000,3.840000,False,False
-1001080,1.088000,2.729718,14.000000,3.456000,3.840000,False,False
-1001081,1.089000,2.729774,14.000000,3.456000,3.840000,False,False
-1001082,1.090000,2.729830,14.000000,3.456000,3.840000,False,False
-1001083,1.091000,2.729887,14.000000,3.456000,3.840000,False,False
-1001084,1.092000,2.729943,14.000000,3.456000,3.840000,False,False
-1001085,1.093000,2.729999,14.000000,3.456000,3.840000,False,False
-1001086,1.094000,2.730055,14.000000,3.456000,3.840000,False,False
-1001087,1.095000,2.730111,14.000000,3.456000,3.840000,False,False
-1001088,1.096000,2.730168,14.000000,3.456000,3.840000,False,False
-1001089,1.097000,2.730224,14.000000,3.456000,3.840000,False,False
-1001090,1.098000,2.730280,14.000000,3.456000,3.840000,False,False
-1001091,1.099000,2.730336,14.000000,3.456000,3.840000,False,False
-1001092,1.100000,2.730393,14.000000,3.456000,3.840000,False,False
-1001093,1.101000,2.730449,14.000000,3.456000,3.840000,False,False
-1001094,1.102000,2.730505,14.000000,3.456000,3.840000,False,False
25,1.103060,2.730565,14.000000,3.456000,3.840000,False,False
-1001095,1.104000,2.730618,14.000000,3.456000,3.840000,False,False
-1001096,1.105000,2.730674,14.000000,3.456000,3.840000,False,False
-1001097,1.106000,2.730730,14.000000,3.456000,3.840000,False,False
-1001098,1.107000,2.730787,14.000000,3.456000,3.840000,False,False
-1001099,1.108000,2.730843,14.000000,3.456000,3.840000,False,False
-1001100,1.109000,2.730900,14.000000,3.456000,3.840000,False,False
-1001101,1.110000,2.730956,14.000000,3.456000,3.840000,False,False
-1001102,1.111000,2.731013,14.000000,3.456000,3.840000,False,False
-1001103,1.112000,2.731069,14.000000,3.456000,3.840000,False,False
-1001104,1.113000,2.731125,14.000000,3.456000,3.840000,False,False
-1001105,1.114000,2.731182,14.000000,3.456000,3.840000,False,False
-1001106,1.115000,2.731238,14.000000,3.456000,3.840000,False,False
-1001107,1.116000,2.731295,14.000000,3.456000,3.840000,False,False
-1001108,1.117000,2.731351,14.000000,3.456000,3.840000,False,False
-1001109,1.118000,2.731408,14.000000,3.456000,3.840000,False,False
-1001110,1.119000,2.731465,14.000000,3.456000,3.840000,False,False
-1001111,1.120000,2.731521,14.000000,3.456000,3.840000,False,False
-1001112,1.121000,2.731578,14.000000,3.456000,3.840000,False,False
-1001113,1.122000,2.731634,14.000000,3.456000,3.840000,False,False
-1001114,1.123000,2.731691,14.000000,3.456000,3.840000,False,False
-1001115,1.124000,2.731748,14.000000,3.456000,3.840000,False,False
-1001116,1.125000,2.731804,14.000000,3.456000,3.840000,False,False
-1001117,1.126000,2.731861,14.000000,3.456000,3.840000,False,False
